ID;res_city_desc;county_desc;street_type_cd;zip_code;phone_area_code;sex_code;age;birth_place(Country);ethnic_code;race_code;party_cd
db164477;wilmington;new hanover;dr;28411;910;m;44;nc;nl;w;rep
db185476;castle hayne;new hanover;rd;28429;910;m;56;in;nl;w;una
db238569;wilmington;new hanover;dr;28411;910;f;25;nc;nl;w;dem
dd126489;wilmington;new hanover;ln;28405;757;f;29;va;nl;w;una
ak80418;wilmington;new hanover;blvd;28401;910;f;37;nj;nl;w;una
eh548186;wilmington;new hanover;loop;28405;678;m;44;nc;nl;b;una
db214363;wilmington;new hanover;st;28401;252;f;29;nc;un;b;una
ak78185;wilmington;new hanover;dr;28405;910;f;62;vt;nl;w;una
br99432;wilmington;new hanover;dr;28412;910;f;68;nc;un;w;dem
bl224922;wrightsville beach;new hanover;way;28480;215;f;47;nc;nl;w;una
be192520;carolina beach;new hanover;ave;28428;717;m;40;pa;nl;w;rep
db267414;wilmington;new hanover;trl;28412;910;f;45;nj;un;w;una
dd87434;wilmington;new hanover;ct;28411;252;f;44;nc;nl;w;una
db235841;wilmington;new hanover;dr;28405;904;m;48;ga;un;b;dem
dh25180;wilmington;new hanover;dr;28411;910;m;85;nh;un;u;una
eh718566;wilmington;new hanover;dr;28411;919;m;54;nc;nl;w;dem
db24352;wilmington;new hanover;ln;28412;910;f;64;nc;nl;w;dem
db91272;wilmington;new hanover;ave;28401;910;m;61;in;nl;w;una
db118490;wilmington;new hanover;dr;28412;910;f;46;oc;nl;w;una
db157446;wilmington;new hanover;dr;28412;910;f;71;nc;nl;w;rep
db163665;wilmington;new hanover;ave;28403;910;f;35;nc;nl;w;dem
db165802;wilmington;new hanover;rd;28405;910;m;32;nc;nl;w;dem
eh669878;wilmington;new hanover;dr;28405;919;f;33;nc;un;w;rep
db230359;wilmington;new hanover;st;28401;910;f;33;nc;nl;a;rep
db228560;wilmington;new hanover;ct;28412;910;f;51;oc;nl;w;dem
db204254;wilmington;new hanover;ln;28403;910;f;50;ny;nl;w;una
bk36179;wilmington;new hanover;cir;28411;910;m;40;nc;nl;w;una
db284449;wilmington;new hanover;way;28412;910;m;20;il;un;w;una
db277921;wilmington;new hanover;st;28401;919;m;31;oc;nl;w;una
db247517;wilmington;new hanover;ave;28403;910;m;36;il;nl;m;una
dh53651;wilmington;new hanover;ct;28412;772;m;44;nj;nl;w;rep
db257068;wilmington;new hanover;st;28405;910;f;45;ga;nl;b;dem
dd198203;wilmington;new hanover;ct;28411;252;m;39;nj;nl;m;dem
db93180;wilmington;new hanover;dr;28409;910;m;61;oh;nl;w;dem
db146605;wilmington;new hanover;ct;28409;910;f;36;nc;nl;w;una
ak78241;wilmington;new hanover;dr;28412;910;m;42;nj;nl;w;rep
db171822;wilmington;new hanover;dr;28411;910;m;50;ny;nl;w;una
db172775;wilmington;new hanover;st;28401;919;m;34;ca;nl;w;una
db123495;wilmington;new hanover;ct;28412;910;m;61;il;nl;w;rep
db134787;wilmington;new hanover;ave;28403;910;f;36;nc;nl;w;rep
ac14276;wilmington;new hanover;st;28401;336;f;26;va;nl;m;dem
db244943;wilmington;new hanover;rd;28409;910;m;34;nj;un;w;dem
cw863691;wilmington;new hanover;blvd;28403;980;m;27;nc;nl;w;rep
dl170002;wilmington;new hanover;dr;28412;910;m;40;nc;nl;w;rep
db204437;wilmington;new hanover;dr;28405;910;m;28;fl;nl;w;una
as67317;wilmington;new hanover;dr;28403;910;m;30;nc;un;w;una
db198244;kure beach;new hanover;ave;28449;252;f;30;nc;nl;w;dem
db182193;wilmington;new hanover;ave;28403;910;m;31;nc;nl;w;una
eh142030;wilmington;new hanover;rd;28403;919;f;49;ca;nl;w;dem
dd193081;wilmington;new hanover;ct;28411;703;f;30;va;un;w;rep
ca94748;carolina beach;new hanover;ln;28428;919;m;64;nc;nl;w;rep
al315473;wilmington;new hanover;dr;28412;910;m;20;nc;nl;w;una
by526172;wilmington;new hanover;rd;28409;919;f;32;oc;nl;o;una
db71116;wilmington;new hanover;ave;28403;910;f;44;nc;nl;w;una
db106110;wilmington;new hanover;dr;28403;910;m;52;nc;nl;w;dem
ak86253;wilmington;new hanover;dr;28409;910;f;75;md;nl;w;una
dd108665;wilmington;new hanover;cir;28405;910;m;51;nc;nl;w;rep
db163740;wilmington;new hanover;rd;28412;910;f;32;nc;nl;w;una
db167478;wilmington;new hanover;dr;28411;910;m;35;oh;nl;w;dem
db215561;wilmington;new hanover;rd;28412;910;m;37;nc;nl;w;dem
db220579;wilmington;new hanover;dr;28403;252;f;29;nc;un;w;rep
dd98107;wilmington;new hanover;ct;28403;910;f;43;pa;nl;b;dem
db227157;wilmington;new hanover;ct;28403;336;m;32;ca;nl;m;una
aj38272;wilmington;new hanover;ave;28403;910;m;46;nc;nl;w;una
cj94414;wilmington;new hanover;dr;28405;919;m;50;nc;nl;w;rep
db186935;carolina beach;new hanover;ave;28428;919;m;51;oh;nl;w;rep
db175708;wilmington;new hanover;ln;28405;919;m;35;az;nl;w;dem
dd132022;wilmington;new hanover;st;28401;252;f;36;il;nl;w;una
bl54285;carolina beach;new hanover;ln;28428;919;m;69;pa;nl;b;una
ah18087;woodland;northampton;st;27897;252;f;40;nc;un;b;dem
dc17436;margarettsville;northampton;ln;27853;252;f;33;nc;nl;b;dem
bz55053;gaston;northampton;st;27832;252;f;84;nc;nl;w;rep
dc25527;potecasi;northampton;rd;27867;252;m;21;nc;nl;b;dem
bz13866;henrico;northampton;rd;27842;252;m;52;nc;nl;i;rep
bz35224;garysburg;northampton;rd;27831;252;f;79;nc;un;b;dem
dc20614;seaboard;northampton;cir;27876;252;f;29;nc;un;b;dem
eh351070;seaboard;northampton;st;27876;252;f;68;va;nl;w;una
dc19409;gaston;northampton;ln;27832;252;f;30;ga;nl;b;dem
da87826;henrico;northampton;ct;27842;252;m;30;nc;nl;i;una
dc24074;garysburg;northampton;st;27831;252;f;39;nc;nl;b;dem
bz22219;seaboard;northampton;cir;27876;252;f;45;nc;nl;b;dem
be184717;margarettsville;northampton;rd;27853;252;m;56;nc;nl;b;dem
dc18108;conway;northampton;rd;27820;252;f;65;oc;nl;w;una
dc18666;gaston;northampton;st;27832;252;f;60;pa;hl;w;dem
dc24074;seaboard;northampton;dr;27876;252;f;39;nc;nl;b;dem
dc26082;jackson;northampton;st;27845;252;f;36;va;nl;b;dem
bz64474;garysburg;northampton;ln;27831;252;f;33;nc;nl;b;una
dc11666;gaston;northampton;st;27832;252;f;39;pa;nl;b;una
dc20833;pleasant hill;northampton;trl;27866;252;m;54;nc;un;b;dem
bz45865;gaston;northampton;st;27832;252;f;45;ny;nl;w;una
by384947;camp lejeune;onslow;st;28547;336;m;34;ky;nl;w;rep
as71862;jacksonville;onslow;dr;28546;252;m;55;va;nl;w;rep
dd128630;hubert;onslow;rd;28539;910;f;36;nc;nl;b;dem
dd108665;jacksonville;onslow;dr;28540;910;m;51;nc;nl;w;rep
dd109963;camp lejeune;onslow;ave;28547;910;f;30;fl;nl;w;rep
dd20252;richlands;onslow;rd;28574;910;m;75;nc;nl;w;rep
bl377055;jacksonville;onslow;hwy;28540;910;m;43;fl;nl;w;una
dd152213;maple hill;onslow;rd;28454;910;f;30;ky;nl;w;rep
al189553;hubert;onslow;dr;28539;828;f;32;sc;nl;w;una
at25138;richlands;onslow;rd;28574;336;f;61;va;nl;w;dem
ca101625;jacksonville;onslow;rd;28540;910;f;24;va;hl;b;dem
dd166332;jacksonville;onslow;rd;28546;252;f;22;oh;nl;w;una
dd104770;jacksonville;onslow;ct;28540;910;f;42;nc;nl;w;rep
dd107234;jacksonville;onslow;pl;28546;910;f;32;oc;nl;b;rep
dd136972;swansboro;onslow;dr;28584;910;f;27;va;nl;w;lib
cw875933;jacksonville;onslow;ct;28540;910;m;41;nc;un;b;dem
dl168510;jacksonville;onslow;blvd;28546;252;f;39;nc;nl;b;dem
dd132329;sneads ferry;onslow;ave;28460;910;m;42;az;un;w;rep
bl293567;jacksonville;onslow;rd;28540;919;f;40;tn;nl;w;dem
dd117896;beulaville;onslow;hwy;28518;910;f;32;ca;nl;w;una
dd138399;jacksonville;onslow;dr;28546;910;f;35;ny;nl;w;rep
dh36650;holly ridge;onslow;trl;28445;910;f;57;nc;nl;w;rep
dd140441;north topsail beach;onslow;pl;28460;517;m;58;oh;nl;w;una
ep84955;jacksonville;onslow;dr;28540;910;m;28;nj;nl;b;dem
dd2415;jacksonville;onslow;rd;28546;910;f;69;il;nl;w;una
as63883;jacksonville;onslow;ln;28540;252;f;46;nc;nl;w;rep
dd99482;jacksonville;onslow;hwy;28540;910;f;37;ca;hl;m;dem
dd127754;richlands;onslow;rd;28574;910;m;79;mn;un;w;rep
dd115532;maysville;onslow;rd;28555;910;m;46;nc;nl;w;dem
dd123832;richlands;onslow;ave;28574;910;f;28;ca;nl;w;una
dd106141;maple hill;onslow;dr;28454;910;m;62;nc;nl;w;rep
dd101105;tarawa terrace;onslow;dr;28543;910;m;34;ca;nl;w;rep
cw611480;jacksonville;onslow;rd;28540;954;f;68;ny;un;b;dem
by524026;jacksonville;onslow;st;28540;910;m;58;nj;un;w;rep
dd149211;jacksonville;onslow;rd;28546;412;m;24;pa;un;m;rep
dd160285;jacksonville;onslow;ln;28546;828;f;29;nc;nl;w;rep
dd144968;jacksonville;onslow;ct;28540;703;m;25;ny;nl;b;una
em83340;richlands;onslow;rd;28574;910;m;42;nc;nl;w;rep
dd127387;holly ridge;onslow;st;28445;910;f;28;nc;nl;w;una
dd140964;surf city;onslow;st;28445;803;m;35;ky;nl;w;una
dd140743;jacksonville;onslow;ct;28546;315;m;26;wa;nl;b;una
eh75375;north topsail beach;onslow;ave;28460;910;u;63;nc;un;u;una
dd163727;swansboro;onslow;rd;28584;252;f;23;ny;nl;w;una
dd106381;jacksonville;onslow;ave;28540;910;m;66;nc;nl;w;rep
dh48018;jacksonville;onslow;rd;28540;910;f;28;nc;nl;w;una
dd137884;hubert;onslow;dr;28539;910;m;57;mi;nl;w;rep
cj110099;jacksonville;onslow;dr;28546;910;f;65;nc;un;w;una
dd171544;jacksonville;onslow;dr;28546;864;f;60;pa;nl;w;dem
dd112693;jacksonville;onslow;dr;28546;910;m;35;oc;nl;w;una
dd116345;jacksonville;onslow;ave;28540;910;m;38;nj;nl;w;una
dd127675;sneads ferry;onslow;dr;28460;910;m;28;nc;nl;w;una
dd120766;jacksonville;onslow;dr;28546;910;m;39;tx;nl;b;una
dd121511;sneads ferry;onslow;ct;28460;910;f;36;nc;nl;w;una
cw214956;sneads ferry;onslow;dr;28460;704;f;66;nc;nl;w;rep
bd130296;jacksonville;onslow;blvd;28546;315;m;29;ny;nl;w;rep
cc135233;jacksonville;onslow;ave;28540;828;f;36;mi;nl;w;una
be280492;jacksonville;onslow;cir;28546;910;m;56;pa;nl;w;rep
dd183865;richlands;onslow;rd;28574;910;f;23;nc;nl;w;una
es23578;jacksonville;onslow;dr;28546;828;f;27;nc;nl;w;dem
dd181630;jacksonville;onslow;pl;28546;609;f;52;nj;nl;w;rep
dd116345;jacksonville;onslow;dr;28546;252;m;38;nj;nl;w;rep
ck13686;jacksonville;onslow;dr;28546;252;f;28;nc;un;b;rep
dd43931;hubert;onslow;ct;28539;910;m;43;nc;nl;w;rep
dd78297;holly ridge;onslow;st;28445;910;m;38;nc;nl;w;una
dd198203;jacksonville;onslow;dr;28540;252;u;39;nj;un;u;una
dd166332;hubert;onslow;dr;28539;252;f;22;oh;nl;w;una
eh1129777;jacksonville;onslow;dr;28540;760;f;51;nc;un;w;una
dl112859;jacksonville;onslow;blvd;28546;910;f;72;mt;nl;b;dem
as63667;swansboro;onslow;ct;28584;910;f;69;nc;un;w;rep
dd163727;swansboro;onslow;rd;28584;646;f;23;ny;nl;w;una
bd62520;swansboro;onslow;way;28584;252;m;71;nc;nl;b;dem
cj143819;sneads ferry;onslow;way;28460;919;f;54;ma;nl;w;una
cl27999;jacksonville;onslow;ln;28540;910;f;60;nc;nl;w;una
dd194206;holly ridge;onslow;st;28445;757;m;75;nj;nl;w;una
dd195112;jacksonville;onslow;dr;28540;785;f;18;oh;nl;w;una
dd83230;jacksonville;onslow;ln;28546;910;m;38;ga;un;b;dem
dd51460;jacksonville;onslow;rd;28540;910;m;52;me;nl;w;rep
dd193081;jacksonville;onslow;ct;28540;703;f;30;va;un;w;rep
dd70838;maple hill;onslow;rd;28454;910;f;50;ny;nl;o;dem
dd46184;midway park;onslow;ln;28544;910;m;70;fl;nl;w;rep
dd43931;hubert;onslow;ln;28539;910;m;43;nc;nl;w;rep
as68367;richlands;onslow;rd;28574;910;f;56;ca;nl;w;dem
dd99962;holly ridge;onslow;ct;28445;910;f;46;nc;nl;w;una
dd114622;jacksonville;onslow;rd;28546;910;m;53;or;nl;w;rep
bn434332;jacksonville;onslow;blvd;28546;336;m;28;nc;nl;w;rep
bd87968;jacksonville;onslow;rd;28546;910;f;37;nc;un;w;rep
dn123663;jacksonville;onslow;ln;28546;336;m;29;nc;nl;w;rep
dd144968;tarawa terrace;onslow;ct;28543;703;m;25;ny;nl;b;una
dd113517;sneads ferry;onslow;rd;28460;910;f;31;nc;nl;w;una
dd115532;maysville;onslow;rd;28555;910;m;46;nc;nl;w;dem
dd82769;jacksonville;onslow;hwy;28540;910;f;63;nc;un;b;dem
dd81579;jacksonville;onslow;ave;28540;910;m;35;ct;nl;b;rep
bd103105;jacksonville;onslow;dr;28546;775;m;39;ct;nl;w;rep
dd99482;jacksonville;onslow;ln;28540;910;f;37;ca;nl;w;una
dd107234;jacksonville;onslow;trl;28546;910;f;32;oc;nl;b;una
dd138399;jacksonville;onslow;dr;28546;862;f;35;ny;nl;w;rep
db182918;camp lejeune;onslow;ave;28547;757;f;43;sd;nl;w;rep
eg37291;jacksonville;onslow;ct;28540;919;f;40;nj;nl;w;rep
dd94020;midway park;onslow;rd;28544;910;m;37;ma;nl;w;una
dd98107;jacksonville;onslow;rd;28540;910;f;43;pa;nl;b;una
dd109666;jacksonville;onslow;dr;28546;910;f;38;pa;nl;w;rep
be184278;jacksonville;onslow;dr;28540;910;m;35;tx;nl;w;dem
dd143308;hubert;onslow;dr;28539;910;f;55;va;nl;w;una
bn395072;jacksonville;onslow;dr;28546;910;f;29;nc;nl;b;una
dd126489;jacksonville;onslow;rd;28546;910;f;29;va;un;w;una
dd107234;jacksonville;onslow;dr;28546;910;f;32;oc;hl;m;dem
dd113279;richlands;onslow;ln;28574;910;m;44;tx;nl;w;una
eh620712;jacksonville;onslow;ct;28546;910;f;102;nd;nl;w;rep
dd87434;swansboro;onslow;ext;28584;910;f;44;nc;nl;w;una
dd83230;jacksonville;onslow;dr;28546;910;m;38;ga;nl;b;dem
dd113517;sneads ferry;onslow;rd;28460;910;f;31;nc;nl;w;una
dh51976;jacksonville;onslow;dr;28540;910;f;36;ny;nl;w;una
dh36354;richlands;onslow;hwy;28574;330;f;50;ca;nl;w;una
dd94933;jacksonville;onslow;dr;28546;910;f;44;nc;nl;w;rep
dd112250;jacksonville;onslow;trl;28546;910;f;30;ga;nl;w;una
dd127966;jacksonville;onslow;ln;28540;910;f;28;nc;un;w;dem
dd94020;jacksonville;onslow;rd;28540;910;m;37;ma;nl;w;una
dd93467;jacksonville;onslow;ct;28540;910;f;33;va;nl;b;una
dd93061;jacksonville;onslow;ct;28540;910;m;34;ca;un;w;rep
dd92642;jacksonville;onslow;ct;28546;910;m;33;nc;nl;o;una
dd105712;jacksonville;onslow;pl;28546;910;m;35;il;nl;w;rep
dl182016;swansboro;onslow;ln;28584;252;m;37;nc;nl;w;rep
aa171013;sneads ferry;onslow;way;28460;336;f;53;oh;nl;w;rep
dd81579;richlands;onslow;rd;28574;704;m;35;ct;nl;b;una
dh31602;camp lejeune;onslow;st;28547;910;m;80;pa;un;w;rep
bn395072;jacksonville;onslow;ln;28546;910;f;29;nc;nl;m;una
cs32170;jacksonville;onslow;dr;28546;910;f;25;nc;nl;b;dem
by509828;jacksonville;onslow;rd;28540;910;m;39;nc;nl;b;una
by524026;jacksonville;onslow;rd;28540;910;m;58;nj;nl;w;rep
ef84832;jacksonville;onslow;st;28546;704;m;47;nc;nl;b;una
bl343537;hillsborough;orange;trl;27278;919;m;29;ny;un;w;una
df13133;bayboro;pamlico;hwy;28515;252;f;57;nc;nl;b;dem
df11700;new bern;pamlico;hwy;28560;252;f;40;nc;un;w;dem
bd96051;bayboro;pamlico;rd;28515;252;m;35;ny;nl;b;dem
df19678;oriental;pamlico;cir;28571;252;m;25;nc;nl;w;rep
eh99823;oriental;pamlico;rd;28571;646;f;71;ga;nl;w;una
df15781;oriental;pamlico;hwy;28571;252;m;35;nc;nl;w;rep
df14834;alliance;pamlico;rd;28509;252;f;51;nc;nl;w;una
df16831;bayboro;pamlico;rd;28515;252;f;32;nc;nl;w;rep
dd106141;grantsboro;pamlico;hwy;28529;252;m;62;nc;nl;w;rep
ag45101;bayboro;pamlico;cir;28515;252;f;56;ny;nl;b;rep
df21014;oriental;pamlico;rd;28571;252;f;22;nc;nl;w;una
cj79594;bayboro;pamlico;rd;28515;919;m;38;nc;nl;w;una
df19995;oriental;pamlico;st;28571;252;m;27;wa;nl;w;una
df16262;oriental;pamlico;rd;28571;252;m;71;mi;nl;w;una
df18010;oriental;pamlico;cir;28571;252;f;45;pa;nl;o;rep
ag27374;aurora;beaufort;rd;27806;252;m;49;nc;nl;b;dem
bf14916;elizabeth city;pasquotank;ave;27909;252;m;75;mi;un;u;una
dc20614;elizabeth city;pasquotank;rd;27909;252;f;29;nc;un;b;dem
bf25128;elizabeth city;pasquotank;dr;27909;252;f;28;wv;nl;w;rep
dg49067;elizabeth city;pasquotank;ave;27909;252;f;33;mo;nl;b;una
dg63759;elizabeth city;pasquotank;st;27909;252;f;73;nc;un;b;dem
bf7714;elizabeth city;pasquotank;rd;27909;757;f;53;va;un;w;rep
dg50115;elizabeth city;pasquotank;rd;27909;252;f;28;ga;un;w;rep
dg48082;elizabeth city;pasquotank;rd;27909;252;f;31;nc;nl;b;dem
dg43245;elizabeth city;pasquotank;rd;27909;252;f;37;nc;un;w;una
dg45000;elizabeth city;pasquotank;st;27909;252;m;29;va;un;b;rep
dg45000;elizabeth city;pasquotank;st;27909;252;m;29;va;un;b;rep
dg34729;elizabeth city;pasquotank;dr;27909;251;f;42;ma;un;w;rep
dg10188;elizabeth city;pasquotank;rd;27909;252;f;84;nc;nl;b;dem
dg35008;elizabeth city;pasquotank;st;27909;252;f;45;ma;nl;w;una
dg22727;elizabeth city;pasquotank;st;27909;252;f;54;nc;un;b;dem
dg44000;elizabeth city;pasquotank;rd;27909;252;f;30;md;nl;b;dem
az14102;elizabeth city;pasquotank;st;27909;252;f;41;la;un;w;rep
dg51286;elizabeth city;pasquotank;rd;27909;252;f;27;nc;un;w;una
dg52583;elizabeth city;pasquotank;ave;27909;252;f;32;nc;nl;b;una
be224430;elizabeth city;pasquotank;st;27909;252;f;40;nc;un;w;una
dj15900;elizabeth city;pasquotank;ave;27909;252;m;68;nc;un;w;rep
aa159042;elizabeth city;pasquotank;ct;27909;336;m;75;in;un;w;una
ar14875;elizabeth city;pasquotank;dr;27909;252;m;20;ca;un;w;una
dg34627;elizabeth city;pasquotank;rd;27909;252;m;67;va;nl;w;rep
dg40263;elizabeth city;pasquotank;rd;27909;252;m;37;nc;nl;b;dem
bg24520;elizabeth city;pasquotank;ct;27909;252;f;64;wv;un;w;rep
cs27839;elizabeth city;pasquotank;rd;27909;252;m;38;va;nl;w;una
dg34627;elizabeth city;pasquotank;cir;27909;757;m;67;va;nl;w;una
dj11362;elizabeth city;pasquotank;dr;27909;232;f;64;nc;un;w;rep
dg34729;elizabeth city;pasquotank;cir;27909;252;f;42;me;nl;w;rep
bc51104;elizabeth city;pasquotank;st;27909;252;m;45;ma;un;w;una
bf7714;elizabeth city;pasquotank;st;27909;757;f;53;va;un;w;rep
dg45479;elizabeth city;pasquotank;dr;27909;252;m;51;oc;un;o;una
bf7714;elizabeth city;pasquotank;st;27909;757;f;53;va;un;w;una
dg43914;elizabeth city;pasquotank;ln;27909;252;m;52;nc;un;w;rep
dg22727;elizabeth city;pasquotank;ave;27909;252;f;54;nc;nl;b;dem
bd97179;elizabeth city;pasquotank;dr;27909;252;f;63;va;un;w;rep
dj13382;elizabeth city;pasquotank;rd;27909;252;m;31;ny;un;b;una
dd140441;surf city;pender;ave;28445;910;m;58;oh;un;w;una
db153184;hampstead;pender;dr;28443;910;m;40;nc;nl;w;rep
be261284;burgaw;pender;rd;28425;910;m;30;nc;nl;w;rep
dh52074;rocky point;pender;rd;28457;910;m;27;nc;nl;b;dem
dh45899;rocky point;pender;rd;28457;910;f;36;nc;nl;b;dem
dh32964;hampstead;pender;dr;28443;910;m;66;ny;nl;w;una
db244943;surf city;pender;dr;28445;910;m;34;nj;un;w;dem
dd78297;surf city;pender;dr;28445;910;m;38;nc;nl;w;una
dh43486;hampstead;pender;ct;28443;910;f;78;nc;nl;w;dem
cl27999;hampstead;pender;ln;28443;910;f;60;nc;nl;w;rep
dh37168;hampstead;pender;dr;28443;910;f;42;nc;nl;w;rep
dh32376;burgaw;pender;st;28425;910;f;69;va;nl;w;rep
al200589;surf city;pender;dr;28445;704;m;53;nc;nl;w;una
db204437;burgaw;pender;way;28425;910;m;28;fl;nl;w;rep
dh2130;burgaw;pender;dr;28425;910;f;42;ny;un;b;dem
dh31602;hampstead;pender;trl;28443;910;m;80;pa;nl;w;rep
dh47899;currie;pender;rd;28435;910;m;28;nc;nl;w;dem
dh52257;hampstead;pender;ct;28443;910;m;26;nc;nl;w;rep
db227157;hampstead;pender;dr;28443;910;m;32;oc;nl;b;una
by632573;willard;pender;ln;28478;910;f;26;nc;nl;b;dem
dh51907;rocky point;pender;rd;28457;910;f;27;nc;nl;b;dem
dh42490;hampstead;pender;dr;28443;570;m;31;nj;nl;w;rep
dh56941;rocky point;pender;ave;28457;910;f;72;nc;nl;w;dem
dh62258;rocky point;pender;dr;28457;910;f;23;nc;nl;b;una
dh51936;burgaw;pender;dr;28425;910;f;37;nc;nl;w;una
cj142259;wilmington;pender;dr;28411;910;m;64;ct;nl;w;rep
dh40190;hampstead;pender;ln;28443;910;f;62;nc;un;b;dem
dh5862;hampstead;pender;ln;28443;910;m;61;ny;nl;w;una
be211298;hampstead;pender;dr;28443;910;m;47;nc;nl;w;una
dh52506;hampstead;pender;rd;28443;910;m;72;pa;nl;w;rep
db173885;hampstead;pender;ct;28443;619;f;36;nc;nl;w;dem
db162264;surf city;pender;dr;28445;910;m;45;va;nl;w;una
cw906981;surf city;pender;ave;28445;828;f;54;va;nl;w;dem
ak116528;atkinson;pender;dr;28421;910;m;26;ct;nl;w;rep
dh25180;hampstead;pender;rd;28443;910;m;85;nh;nl;w;rep
dh29186;burgaw;pender;rd;28425;910;m;37;nc;un;w;una
dh55528;burgaw;pender;rd;28425;910;f;42;oh;nl;w;rep
cj51872;hampstead;pender;dr;28443;919;f;43;nc;nl;w;una
eh803760;wilmington;pender;rd;28411;910;f;30;nc;nl;w;una
dh36354;hampstead;pender;dr;28443;910;f;50;ca;nl;w;una
dh53651;hampstead;pender;dr;28443;772;m;44;nj;nl;w;rep
by610747;rocky point;pender;rd;28457;336;m;51;nc;nl;w;rep
dh28499;burgaw;pender;rd;28425;910;f;37;nc;nl;b;dem
dh28499;burgaw;pender;rd;28425;910;f;37;nc;nl;b;dem
eh921360;surf city;pender;dr;28445;919;m;31;nc;nl;w;una
db44014;hampstead;pender;pl;28443;910;f;51;fl;un;w;rep
dh36626;hampstead;pender;walk;28443;910;f;47;nc;nl;w;rep
db245578;rocky point;pender;rd;28457;910;f;27;nc;un;u;rep
dh55528;burgaw;pender;dr;28425;910;f;42;oh;nl;w;rep
br99432;currie;pender;pl;28435;910;f;68;nc;nl;w;dem
cj32055;burgaw;pender;st;28425;910;f;56;nc;un;w;rep
br12274;surf city;pender;ct;28445;910;m;77;sc;un;w;dem
dh53621;atkinson;pender;trl;28421;910;m;57;nc;nl;w;rep
db138547;burgaw;pender;ln;28425;910;m;45;nc;nl;w;rep
bn196490;hampstead;pender;ct;28443;910;m;59;wi;nl;w;rep
dh43018;rocky point;pender;dr;28457;910;m;31;nc;nl;b;una
dh33566;willard;pender;rd;28478;910;m;50;pa;nl;w;dem
dz4408;burgaw;pender;dr;28425;704;m;40;nc;nl;w;dem
db129508;currie;pender;rd;28435;910;m;62;nc;nl;b;dem
eh75375;rocky point;pender;rd;28457;919;f;63;nc;nl;w;una
dh55528;burgaw;pender;st;28425;910;f;42;oh;nl;w;rep
dd140964;currie;pender;rd;28435;910;m;35;ky;nl;w;una
dl175534;hampstead;pender;dr;28443;919;m;35;nc;un;w;una
db93180;burgaw;pender;rd;28425;910;m;61;oh;nl;w;dem
dh48419;burgaw;pender;rd;28425;917;f;56;nc;nl;b;rep
dh46146;hampstead;pender;rd;28443;910;m;29;nc;nl;b;una
dh52852;hampstead;pender;ct;28443;910;m;37;nc;nl;w;rep
as61345;hampstead;pender;dr;28443;252;f;32;ma;un;w;rep
be226115;burgaw;pender;dr;28425;910;f;32;nc;nl;b;dem
dx43741;hampstead;pender;rd;28443;910;f;33;nc;nl;w;rep
dh43771;rocky point;pender;ln;28457;910;m;65;ny;nl;u;rep
dh40145;hampstead;pender;rd;28443;910;m;32;nc;nl;w;una
dh35572;burgaw;pender;ct;28425;910;f;68;nc;nl;w;dem
de185918;tyner;perquimans;rd;27980;919;m;40;ny;nl;w;una
dj15082;hertford;perquimans;dr;27944;252;f;25;ny;un;w;una
dj10351;hertford;perquimans;st;27944;252;m;47;va;un;w;dem
dj11362;hertford;perquimans;rd;27944;252;f;64;nc;nl;w;rep
dj15082;hertford;perquimans;dr;27944;252;f;25;ny;nl;w;una
dg43914;hertford;perquimans;ct;27944;252;m;52;nc;un;w;rep
dj3278;hertford;perquimans;rd;27944;252;f;49;nc;nl;w;dem
eh233877;hertford;perquimans;st;27944;252;m;72;nc;un;w;rep
dj12464;hertford;perquimans;trl;27944;252;m;31;ak;un;w;dem
dj3207;hertford;perquimans;rd;27944;252;m;60;nc;nl;b;dem
dj15599;belvidere;perquimans;rd;27919;252;f;24;nc;nl;w;rep
dj12464;hertford;perquimans;ct;27944;252;m;31;ak;un;w;dem
dj12288;hertford;perquimans;rd;27944;252;m;37;nc;un;w;rep
at17992;roxboro;person;ct;27574;252;f;40;va;nl;b;dem
bl234757;rougemont;person;rd;27572;336;f;57;nc;nl;w;rep
dl176163;greenville;pitt;ct;27834;252;f;32;la;nl;w;una
dl80185;greenville;pitt;rd;27858;252;f;66;va;nl;w;rep
bn350523;greenville;pitt;rd;27858;336;f;51;ma;nl;w;dem
dl222230;greenville;pitt;rd;27858;252;m;24;dc;nl;w;dem
ef154708;greenville;pitt;dr;27834;704;f;28;nc;nl;w;rep
dl250848;winterville;pitt;rd;28590;252;m;20;nc;nl;b;una
dl106717;farmville;pitt;dr;27828;252;f;46;nc;nl;b;dem
dl249196;winterville;pitt;dr;28590;252;f;25;nc;un;w;una
am79634;greenville;pitt;dr;27834;919;f;34;ca;nl;w;una
eh730027;ayden;pitt;rd;28513;252;m;30;nc;nl;w;una
cm35253;winterville;pitt;dr;28590;252;f;47;nc;nl;w;rep
bg29508;greenville;pitt;ln;27858;252;f;65;va;un;w;rep
ag47370;washington;pitt;st;27889;252;m;28;nc;un;w;una
bm67391;greenville;pitt;cir;27834;252;f;27;nc;nl;b;dem
eh790798;greenville;pitt;dr;27834;919;m;29;nc;nl;w;una
dl215542;greenville;pitt;blvd;27858;910;m;26;nc;nl;w;rep
dl215909;winterville;pitt;dr;28590;252;m;86;mi;nl;w;rep
dl239122;greenville;pitt;rd;27834;252;m;22;nc;nl;w;rep
